run_id;date;parent_run_id;parent_script;baseline_reference;queue_test_id;main_parameter;main_from;main_to;dependent_parameter;dependent_from;dependent_to;expected_effect;status;preflight_pass;no_op_detected;effective_change_check;w8_weeks_traded;w24_weeks_traded;w52_weeks_traded;w8_trades;w24_trades;w52_trades;w8_wins;w24_wins;w52_wins;w8_losses;w24_losses;w52_losses;w8_ties;w24_ties;w52_ties;w8_pnl;w24_pnl;w52_pnl;w8_spy_compare;w24_spy_compare;w52_spy_compare;accepted_or_rejected;notes;run_dir
EXP_1067;2026-04-30 14:31:22;EXP_396;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_396_260430030030\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_396.py;EXP_229;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false, ""no_op_detected"": true, ""active_logic_changed"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_1067_260430143121
EXP_1068;2026-04-30 14:31:31;EXP_396;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_396_260430030030\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_396.py;EXP_229;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false, ""no_op_detected"": true, ""active_logic_changed"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_1068_260430143130
EXP_1069;2026-04-30 14:31:39;EXP_396;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_396_260430030030\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_396.py;EXP_229;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false, ""no_op_detected"": true, ""active_logic_changed"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_1069_260430143138
EXP_1070;2026-04-30 14:31:47;EXP_396;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_396_260430030030\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_396.py;EXP_229;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false, ""no_op_detected"": true, ""active_logic_changed"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_1070_260430143146
EXP_1071;2026-04-30 14:31:56;EXP_396;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_396_260430030030\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_396.py;EXP_229;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false, ""no_op_detected"": true, ""active_logic_changed"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_1071_260430143155
EXP_1072;2026-04-30 14:32:04;EXP_396;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_396_260430030030\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_396.py;EXP_229;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false, ""no_op_detected"": true, ""active_logic_changed"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_1072_260430143203
EXP_1073;2026-04-30 14:32:12;EXP_396;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_396_260430030030\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_396.py;EXP_229;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false, ""no_op_detected"": true, ""active_logic_changed"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_1073_260430143211
EXP_1074;2026-04-30 14:32:21;EXP_396;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_396_260430030030\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_396.py;EXP_229;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false, ""no_op_detected"": true, ""active_logic_changed"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_1074_260430143219
EXP_1075;2026-04-30 14:32:29;EXP_396;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_396_260430030030\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_396.py;EXP_229;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false, ""no_op_detected"": true, ""active_logic_changed"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_1075_260430143228
EXP_1076;2026-04-30 14:32:37;EXP_396;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_396_260430030030\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_396.py;EXP_229;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false, ""no_op_detected"": true, ""active_logic_changed"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_1076_260430143236
EXP_1077;2026-04-30 14:32:45;EXP_396;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_396_260430030030\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_396.py;EXP_229;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false, ""no_op_detected"": true, ""active_logic_changed"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_1077_260430143244
EXP_1078;2026-04-30 14:32:53;EXP_396;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_396_260430030030\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_396.py;EXP_229;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false, ""no_op_detected"": true, ""active_logic_changed"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_1078_260430143252
EXP_1079;2026-04-30 14:33:00;EXP_396;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_396_260430030030\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_396.py;EXP_229;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false, ""no_op_detected"": true, ""active_logic_changed"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_1079_260430143300
EXP_1080;2026-04-30 14:33:08;EXP_396;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_396_260430030030\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_396.py;EXP_229;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false, ""no_op_detected"": true, ""active_logic_changed"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_1080_260430143307
EXP_1081;2026-04-30 14:33:16;EXP_396;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_396_260430030030\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_396.py;EXP_229;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false, ""no_op_detected"": true, ""active_logic_changed"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_1081_260430143315
EXP_1082;2026-04-30 14:33:24;EXP_396;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_396_260430030030\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_396.py;EXP_229;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false, ""no_op_detected"": true, ""active_logic_changed"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_1082_260430143323
EXP_1083;2026-04-30 14:33:32;EXP_396;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_396_260430030030\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_396.py;EXP_229;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false, ""no_op_detected"": true, ""active_logic_changed"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_1083_260430143331
EXP_1084;2026-04-30 14:33:41;EXP_396;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_396_260430030030\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_396.py;EXP_229;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false, ""no_op_detected"": true, ""active_logic_changed"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_1084_260430143339
EXP_1085;2026-04-30 14:33:49;EXP_396;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_396_260430030030\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_396.py;EXP_229;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false, ""no_op_detected"": true, ""active_logic_changed"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_1085_260430143348
EXP_1086;2026-04-30 14:33:58;EXP_396;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_396_260430030030\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_396.py;EXP_229;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false, ""no_op_detected"": true, ""active_logic_changed"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_1086_260430143357
EXP_1087;2026-04-30 14:34:06;EXP_396;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_396_260430030030\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_396.py;EXP_229;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false, ""no_op_detected"": true, ""active_logic_changed"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_1087_260430143404
EXP_1088;2026-04-30 14:34:14;EXP_396;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_396_260430030030\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_396.py;EXP_229;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false, ""no_op_detected"": true, ""active_logic_changed"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_1088_260430143413
EXP_1089;2026-04-30 14:34:21;EXP_396;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_396_260430030030\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_396.py;EXP_229;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false, ""no_op_detected"": true, ""active_logic_changed"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_1089_260430143421
EXP_1090;2026-04-30 14:34:29;EXP_396;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_396_260430030030\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_396.py;EXP_229;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false, ""no_op_detected"": true, ""active_logic_changed"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_1090_260430143428
EXP_1091;2026-04-30 14:34:37;EXP_396;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_396_260430030030\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_396.py;EXP_229;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false, ""no_op_detected"": true, ""active_logic_changed"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_1091_260430143436
EXP_1092;2026-04-30 14:34:45;EXP_396;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_396_260430030030\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_396.py;EXP_229;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false, ""no_op_detected"": true, ""active_logic_changed"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_1092_260430143444
EXP_1093;2026-04-30 14:34:53;EXP_396;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_396_260430030030\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_396.py;EXP_229;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false, ""no_op_detected"": true, ""active_logic_changed"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_1093_260430143452
EXP_1094;2026-04-30 14:35:01;EXP_396;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_396_260430030030\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_396.py;EXP_229;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false, ""no_op_detected"": true, ""active_logic_changed"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_1094_260430143500
EXP_1095;2026-04-30 14:35:10;EXP_396;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_396_260430030030\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_396.py;EXP_229;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false, ""no_op_detected"": true, ""active_logic_changed"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_1095_260430143508
EXP_1096;2026-04-30 14:35:18;EXP_396;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_396_260430030030\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_396.py;EXP_229;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false, ""no_op_detected"": true, ""active_logic_changed"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_1096_260430143517
EXP_1097;2026-04-30 14:35:27;EXP_396;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_396_260430030030\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_396.py;EXP_229;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false, ""no_op_detected"": true, ""active_logic_changed"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_1097_260430143525
EXP_1098;2026-04-30 14:35:36;EXP_396;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_396_260430030030\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_396.py;EXP_229;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false, ""no_op_detected"": true, ""active_logic_changed"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_1098_260430143535
EXP_1099;2026-04-30 14:35:44;EXP_396;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_396_260430030030\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_396.py;EXP_229;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false, ""no_op_detected"": true, ""active_logic_changed"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_1099_260430143543
EXP_1100;2026-04-30 14:35:52;EXP_396;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_396_260430030030\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_396.py;EXP_229;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false, ""no_op_detected"": true, ""active_logic_changed"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_1100_260430143551
EXP_1101;2026-04-30 14:36:00;EXP_396;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_396_260430030030\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_396.py;EXP_229;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false, ""no_op_detected"": true, ""active_logic_changed"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_1101_260430143559
EXP_1102;2026-04-30 14:36:08;EXP_396;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_396_260430030030\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_396.py;EXP_229;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false, ""no_op_detected"": true, ""active_logic_changed"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_1102_260430143607
EXP_1103;2026-04-30 14:36:16;EXP_396;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_396_260430030030\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_396.py;EXP_229;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false, ""no_op_detected"": true, ""active_logic_changed"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_1103_260430143615
